year,state,state_ansi,crop,acres_harvested,acres_planted,production_dollars,production_bu,yield_buperacre
2001,WEST VIRGINIA,54,CORN,26000,50000,7145000,3120000,120
2001,WISCONSIN,55,CORN,2600000,3400000,650494000,330200000,127
2001,WYOMING,56,CORN,51000,90000,14663000,6375000,125
2001,ALABAMA,1,SOYBEANS,135000,140000,21735000,4725000,35
2001,ARKANSAS,5,SOYBEANS,2850000,2900000,398544000,91200000,32
2001,DELAWARE,10,SOYBEANS,201000,205000,33316000,7839000,39
2001,FLORIDA,12,SOYBEANS,9000,10000,1096000,261000,29
2001,GEORGIA,13,SOYBEANS,155000,165000,17531000,4030000,26
2001,ILLINOIS,17,SOYBEANS,10620000,10700000,2174445000,477900000,45
2001,INDIANA,18,SOYBEANS,5590000,5600000,1210682000,273910000,49
2001,IOWA,19,SOYBEANS,10920000,11000000,2090088000,480480000,44
2001,KANSAS,20,SOYBEANS,2730000,2850000,363418000,87360000,32
2001,KENTUCKY,21,SOYBEANS,1220000,1240000,218136000,48800000,40
2001,LOUISIANA,22,SOYBEANS,610000,640000,88371000,20130000,33
2001,MARYLAND,24,SOYBEANS,515000,520000,84357000,20085000,39
2001,MICHIGAN,26,SOYBEANS,2130000,2150000,285633000,63900000,30
2001,MINNESOTA,27,SOYBEANS,7200000,7300000,1150848000,266400000,37
2001,MISSISSIPPI,28,SOYBEANS,1120000,1160000,162254000,36960000,33
2001,MISSOURI,29,SOYBEANS,4900000,4950000,804384000,186200000,38
2001,NEBRASKA,31,SOYBEANS,4900000,4950000,934161000,222950000,45.5
2001,NEW JERSEY,34,SOYBEANS,101000,103000,12994000,3131000,31
2001,NEW YORK,36,SOYBEANS,158000,160000,23724000,5214000,33
2001,NORTH CAROLINA,37,SOYBEANS,1350000,1380000,185328000,43200000,32
2001,NORTH DAKOTA,38,SOYBEANS,2110000,2150000,286274000,70685000,33.5
2001,OHIO,39,SOYBEANS,4580000,4600000,837499000,187780000,41
2001,OKLAHOMA,40,SOYBEANS,255000,415000,20834000,4845000,19
2001,PENNSYLVANIA,42,SOYBEANS,395000,400000,58895000,13825000,35
2001,SOUTH CAROLINA,45,SOYBEANS,420000,440000,39249000,8820000,21
2001,SOUTH DAKOTA,46,SOYBEANS,4470000,4500000,590755000,143040000,32
2001,TENNESSEE,47,SOYBEANS,1040000,1070000,157706000,35360000,34
2001,TEXAS,48,SOYBEANS,225000,260000,26910000,5850000,26
2001,VIRGINIA,51,SOYBEANS,480000,500000,73272000,17040000,35.5
2001,WEST VIRGINIA,54,SOYBEANS,16000,17000,2910000,672000,42
2001,WISCONSIN,55,SOYBEANS,1570000,1600000,250368000,58090000,37
2001,ALABAMA,1,WHEAT,"70,000","170,000","8,568,000","3,360,000",48
2001,ARIZONA,4,WHEAT,"93,000","94,000","33,222,000","8,517,000",91.6
2001,ARKANSAS,5,WHEAT,"970,000","1,100,000","119,038,000","50,440,000",52
2001,CALIFORNIA,6,WHEAT,"461,000","615,000","110,852,000","35,105,000",76.1
2001,COLORADO,8,WHEAT,"2,044,000","2,397,000","187,852,000","69,168,000",33.8
2001,DELAWARE,10,WHEAT,"57,000","60,000","8,519,000","3,477,000",61
2001,FLORIDA,12,WHEAT,"9,000","15,000","830,000","369,000",41
2001,GEORGIA,13,WHEAT,"200,000","300,000","21,730,000","10,600,000",53
2001,IDAHO,16,WHEAT,"1,140,000","1,210,000","256,385,000","80,770,000",70.9
2001,ILLINOIS,17,WHEAT,"720,000","750,000","109,361,000","43,920,000",61
2001,INDIANA,18,WHEAT,"380,000","400,000","60,443,000","25,080,000",66
2001,IOWA,19,WHEAT,"18,000","25,000","2,430,000","972,000",54
2001,KANSAS,20,WHEAT,"8,200,000","9,800,000","882,320,000","328,000,000",40
2001,KENTUCKY,21,WHEAT,"360,000","550,000","59,400,000","23,760,000",66
2001,LOUISIANA,22,WHEAT,"160,000","175,000","22,000,000","8,000,000",50
2001,MARYLAND,24,WHEAT,"175,000","190,000","27,011,000","11,025,000",63
2001,MICHIGAN,26,WHEAT,"510,000","520,000","79,315,000","32,640,000",64
2001,MINNESOTA,27,WHEAT,"1,815,000","1,867,000","233,243,000","79,655,000",43.9
2001,MISSISSIPPI,28,WHEAT,"225,000","250,000","28,665,000","11,700,000",52
2001,MISSOURI,29,WHEAT,"760,000","900,000","99,317,000","41,040,000",54
2001,MONTANA,30,WHEAT,"4,215,000","5,360,000","304,487,000","96,570,000",22.9
2001,NEBRASKA,31,WHEAT,"1,600,000","1,750,000","162,800,000","59,200,000",37
2001,NEVADA,32,WHEAT,"3,000","15,000","840,000","270,000",90
2001,NEW JERSEY,34,WHEAT,"27,000","31,000","2,795,000","1,215,000",45
2001,NEW MEXICO,35,WHEAT,"240,000","500,000","22,440,000","8,160,000",34
2001,NEW YORK,36,WHEAT,"120,000","125,000","16,790,000","6,360,000",53
2001,NORTH CAROLINA,37,WHEAT,"450,000","660,000","42,120,000","17,550,000",39
2001,NORTH DAKOTA,38,WHEAT,"9,080,000","9,450,000","812,938,000","292,400,000",32.2
2001,OHIO,39,WHEAT,"900,000","950,000","148,338,000","60,300,000",67
2001,OKLAHOMA,40,WHEAT,"3,700,000","5,600,000","334,554,000","122,100,000",33
2001,OREGON,41,WHEAT,"855,000","910,000","106,718,000","32,650,000",38.2
2001,PENNSYLVANIA,42,WHEAT,"160,000","170,000","22,298,000","8,320,000",52
2001,SOUTH CAROLINA,45,WHEAT,"210,000","220,000","20,769,000","9,030,000",43
2001,SOUTH DAKOTA,46,WHEAT,"2,044,000","3,025,000","214,059,000","76,766,000",37.6
2001,TENNESSEE,47,WHEAT,"340,000","500,000","45,900,000","18,360,000",54
2001,TEXAS,48,WHEAT,"3,200,000","5,600,000","302,464,000","108,800,000",34
2001,UTAH,49,WHEAT,"141,000","160,000","19,912,000","6,034,000",42.8
2001,VIRGINIA,51,WHEAT,"170,000","200,000","23,358,000","10,200,000",60
2001,WASHINGTON,53,WHEAT,"2,350,000","2,460,000","423,681,000","131,350,000",55.9
2001,WEST VIRGINIA,54,WHEAT,"8,000","12,000","1,141,000","464,000",58
2001,WISCONSIN,55,WHEAT,"167,000","178,000","25,668,000","10,708,000",64.1
2001,WYOMING,56,WHEAT,"126,000","168,000","8,263,000","3,048,000",24.2
2000,ALABAMA,1,CORN,165000,230000,23166000,10725000,65
2000,ARIZONA,4,CORN,33000,56000,17981000,6468000,196
2000,ARKANSAS,5,CORN,175000,180000,39813000,22750000,130
2000,CALIFORNIA,6,CORN,205000,540000,85034000,34850000,170
2000,COLORADO,8,CORN,1150000,1350000,301392000,144900000,126
2000,CONNECTICUT,9,CORN,,36000,,,
2000,DELAWARE,10,CORN,155000,165000,50471000,25110000,162
2000,FLORIDA,12,CORN,25000,85000,4200000,1875000,75
2000,GEORGIA,13,CORN,240000,360000,52901000,25680000,107
2000,IDAHO,16,CORN,57000,195000,23986000,9120000,160
2000,ILLINOIS,17,CORN,11050000,11200000,3186931000,1668550000,151
2000,INDIANA,18,CORN,5550000,5700000,1539570000,810300000,146
2000,IOWA,19,CORN,12000000,12300000,3024000000,1728000000,144
2000,KANSAS,20,CORN,3170000,3450000,824200000,412100000,130
2000,KENTUCKY,21,CORN,1230000,1330000,330993000,159900000,130
2000,LOUISIANA,22,CORN,370000,380000,75110000,42920000,116
2000,MAINE,23,CORN,,29000,,,
2000,MARYLAND,24,CORN,405000,480000,126178000,62775000,155
2000,MASSACHUSETTS,25,CORN,,25000,,,
2000,MICHIGAN,26,CORN,1950000,2200000,459420000,241800000,124
2000,MINNESOTA,27,CORN,6650000,7200000,1648868000,964250000,145
2000,MISSISSIPPI,28,CORN,365000,390000,69715000,36500000,100
2000,MISSOURI,29,CORN,2770000,2850000,705076000,396110000,143
2000,MONTANA,30,CORN,16000,60000,3427000,2240000,140
2000,NEBRASKA,31,CORN,8050000,8500000,1927170000,1014300000,126
2000,NEVADA,32,CORN,,4000,,,
2000,NEW HAMPSHIRE,33,CORN,,15000,,,
2000,NEW JERSEY,34,CORN,75000,90000,19799000,10050000,134
2000,NEW MEXICO,35,CORN,66000,150000,26611000,10560000,160
2000,NEW YORK,36,CORN,450000,980000,103635000,44100000,98
2000,NORTH CAROLINA,37,CORN,640000,730000,149222000,74240000,116
2000,NORTH DAKOTA,38,CORN,930000,1080000,171864000,104160000,112
2000,OHIO,39,CORN,3300000,3550000,921690000,485100000,147
2000,OKLAHOMA,40,CORN,240000,270000,70560000,33600000,140
2000,OREGON,41,CORN,27000,55000,11713000,4860000,180
2000,PENNSYLVANIA,42,CORN,1080000,1550000,286664000,137160000,127
2000,RHODE ISLAND,44,CORN,,2000,,,
2000,SOUTH CAROLINA,45,CORN,280000,310000,38220000,18200000,65
2000,SOUTH DAKOTA,46,CORN,3800000,4300000,685216000,425600000,112
2000,TENNESSEE,47,CORN,580000,650000,129595000,66120000,114
2000,TEXAS,48,CORN,1900000,2100000,513608000,235600000,124
2000,UTAH,49,CORN,18000,64000,6765000,2592000,144
2000,VERMONT,50,CORN,,90000,,,
2000,VIRGINIA,51,CORN,330000,470000,97324000,48180000,146
2000,WASHINGTON,53,CORN,100000,155000,46805000,18500000,185
2000,WEST VIRGINIA,54,CORN,35000,55000,9464000,4550000,130
2000,WISCONSIN,55,CORN,2750000,3500000,675180000,363000000,132
2000,WYOMING,56,CORN,58000,90000,15465000,7656000,132
2000,ALABAMA,1,SOYBEANS,160000,190000,13680000,2880000,18
2000,ARKANSAS,5,SOYBEANS,3150000,3350000,379937000,80325000,25.5
2000,DELAWARE,10,SOYBEANS,213000,215000,41216000,9159000,43
2000,FLORIDA,12,SOYBEANS,15000,20000,1268000,285000,19
2000,GEORGIA,13,SOYBEANS,140000,170000,14885000,3360000,24
2000,ILLINOIS,17,SOYBEANS,10450000,10500000,2124276000,459800000,44
2000,INDIANA,18,SOYBEANS,5480000,5500000,1162089000,252080000,46
2000,IOWA,19,SOYBEANS,10680000,10700000,2085964000,464580000,43.5
2000,KANSAS,20,SOYBEANS,2500000,2950000,225000000,50000000,20
2000,KENTUCKY,21,SOYBEANS,1160000,1180000,213080000,45240000,39
2000,LOUISIANA,22,SOYBEANS,850000,930000,99144000,20400000,24
2000,MARYLAND,24,SOYBEANS,515000,520000,99653000,22145000,43
2000,MICHIGAN,26,SOYBEANS,2030000,2050000,331783000,73080000,36
2000,MINNESOTA,27,SOYBEANS,7150000,7300000,1283997000,293150000,41
2000,MISSISSIPPI,28,SOYBEANS,1580000,1700000,163720000,34760000,22
2000,MISSOURI,29,SOYBEANS,5000000,5150000,796250000,175000000,35
2000,NEBRASKA,31,SOYBEANS,4575000,4650000,771894000,173850000,38
2000,NEW JERSEY,34,SOYBEANS,98000,100000,17052000,3920000,40
2000,NEW YORK,36,SOYBEANS,132000,135000,19820000,4356000,33
2000,NORTH CAROLINA,37,SOYBEANS,1360000,1400000,199342000,44200000,32.5
2000,NORTH DAKOTA,38,SOYBEANS,1850000,1900000,250416000,59200000,32
2000,OHIO,39,SOYBEANS,4440000,4450000,863402000,186480000,42
2000,OKLAHOMA,40,SOYBEANS,290000,440000,18488000,4350000,15
2000,PENNSYLVANIA,42,SOYBEANS,385000,390000,72345000,16555000,43
2000,SOUTH CAROLINA,45,SOYBEANS,430000,450000,48375000,10750000,25
2000,SOUTH DAKOTA,46,SOYBEANS,4370000,4400000,653097000,152950000,35
2000,TENNESSEE,47,SOYBEANS,1150000,1180000,134838000,28750000,25
2000,TEXAS,48,SOYBEANS,260000,290000,30888000,7020000,27
2000,VIRGINIA,51,SOYBEANS,480000,490000,80388000,18480000,38.5
2000,WEST VIRGINIA,54,SOYBEANS,15000,16000,3285000,705000,47
2000,WISCONSIN,55,SOYBEANS,1500000,1550000,267000000,60000000,40
2000,ALABAMA,1,WHEAT,"90,000","140,000","11,421,000","4,860,000",54
2000,ARIZONA,4,WHEAT,"92,000","92,000","30,279,000","8,775,000",95.4
2000,ARKANSAS,5,WHEAT,"1,100,000","1,180,000","139,590,000","59,400,000",54
2000,CALIFORNIA,6,WHEAT,"487,000","635,000","103,834,000","37,000,000",76
2000,COLORADO,8,WHEAT,"2,396,000","2,548,000","191,991,000","71,370,000",29.8
2000,DELAWARE,10,WHEAT,"63,000","65,000","8,732,000","4,158,000",66
2000,FLORIDA,12,WHEAT,"9,000","13,000","992,000","441,000",49
2000,GEORGIA,13,WHEAT,"200,000","300,000","26,460,000","10,800,000",54
2000,IDAHO,16,WHEAT,"1,280,000","1,340,000","276,678,000","106,650,000",83.3
2000,ILLINOIS,17,WHEAT,"920,000","950,000","109,600,000","52,440,000",57
2000,INDIANA,18,WHEAT,"510,000","550,000","74,251,000","35,190,000",69
2000,IOWA,19,WHEAT,"18,000","20,000","1,819,000","846,000",47
2000,KANSAS,20,WHEAT,"9,400,000","9,800,000","921,670,000","347,800,000",37
2000,KENTUCKY,21,WHEAT,"420,000","670,000","54,104,000","23,940,000",57
2000,LOUISIANA,22,WHEAT,"185,000","200,000","23,532,000","9,805,000",53
2000,MARYLAND,24,WHEAT,"200,000","220,000","26,460,000","12,600,000",63
2000,MICHIGAN,26,WHEAT,"500,000","530,000","75,960,000","36,000,000",72
2000,MINNESOTA,27,WHEAT,"1,971,000","2,022,000","278,473,000","96,526,000",49
2000,MISSISSIPPI,28,WHEAT,"235,000","250,000","32,830,000","12,925,000",55
2000,MISSOURI,29,WHEAT,"950,000","1,050,000","112,632,000","49,400,000",52
2000,MONTANA,30,WHEAT,"4,920,000","5,330,000","409,007,000","135,210,000",27.5
2000,NEBRASKA,31,WHEAT,"1,650,000","1,750,000","155,034,000","59,400,000",36
2000,NEVADA,32,WHEAT,"15,000","18,000","3,773,000","1,470,000",98
2000,NEW JERSEY,34,WHEAT,"35,000","40,000","4,190,000","1,995,000",57
2000,NEW MEXICO,35,WHEAT,"175,000","470,000","11,340,000","4,200,000",24
2000,NEW YORK,36,WHEAT,"140,000","150,000","14,395,000","7,420,000",53
2000,NORTH CAROLINA,37,WHEAT,"500,000","670,000","58,750,000","25,000,000",50
2000,NORTH DAKOTA,38,WHEAT,"9,413,000","10,170,000","857,369,000","316,985,000",33.7
2000,OHIO,39,WHEAT,"1,110,000","1,120,000","161,438,000","79,920,000",72
2000,OKLAHOMA,40,WHEAT,"4,200,000","6,100,000","366,996,000","142,800,000",34
2000,OREGON,41,WHEAT,"910,000","935,000","140,899,000","53,540,000",58.8
2000,PENNSYLVANIA,42,WHEAT,"195,000","200,000","22,634,000","10,335,000",53
2000,SOUTH CAROLINA,45,WHEAT,"195,000","200,000","22,932,000","9,555,000",49
2000,SOUTH DAKOTA,46,WHEAT,"2,878,000","3,020,000","305,577,000","114,268,000",39.7
2000,TENNESSEE,47,WHEAT,"380,000","550,000","49,115,000","20,900,000",55
2000,TEXAS,48,WHEAT,"2,200,000","6,000,000","166,320,000","66,000,000",30
2000,UTAH,49,WHEAT,"166,000","173,000","22,578,000","6,850,000",41.3
2000,VIRGINIA,51,WHEAT,"205,000","240,000","25,830,000","12,915,000",63
2000,WASHINGTON,53,WHEAT,"2,420,000","2,475,000","443,369,000","164,880,000",68.1
2000,WEST VIRGINIA,54,WHEAT,"9,000","13,000","1,060,000","549,000",61
2000,WISCONSIN,55,WHEAT,"143,000","149,000","16,230,000","8,730,000",61
2000,WYOMING,56,WHEAT,"178,000","201,000","11,642,000","4,312,000",24.2
1999,ALABAMA,1,CORN,200000,220000,46556000,20600000,103
1999,ARIZONA,4,CORN,30000,50000,15912000,5850000,195
1999,ARKANSAS,5,CORN,100000,105000,22620000,13000000,130
1999,CALIFORNIA,6,CORN,185000,525000,78625000,31450000,170
1999,COLORADO,8,CORN,1120000,1230000,292634000,159040000,142
1999,CONNECTICUT,9,CORN,,38000,,,
1999,DELAWARE,10,CORN,154000,169000,32072000,13706000,89
1999,FLORIDA,12,CORN,40000,90000,8630000,3720000,93
1999,GEORGIA,13,CORN,300000,350000,70143000,30900000,103
1999,IDAHO,16,CORN,55000,165000,19949000,8525000,155
1999,ILLINOIS,17,CORN,10650000,10800000,2847810000,1491000000,140
1999,INDIANA,18,CORN,5670000,5800000,1407067000,748440000,132
1999,IOWA,19,CORN,11800000,12100000,3024104000,1758200000,149
1999,KANSAS,20,CORN,2980000,3150000,760526000,420180000,141
1999,KENTUCKY,21,CORN,1180000,1320000,261429000,123900000,105
1999,LOUISIANA,22,CORN,330000,340000,81857000,39930000,121
1999,MAINE,23,CORN,,33000,,,
1999,MARYLAND,24,CORN,360000,470000,79013000,33480000,93
1999,MASSACHUSETTS,25,CORN,,26000,,,
1999,MICHIGAN,26,CORN,1950000,2200000,451230000,253500000,130
1999,MINNESOTA,27,CORN,6600000,7100000,1584000000,990000000,150
1999,MISSISSIPPI,28,CORN,310000,340000,72540000,36270000,117
1999,MISSOURI,29,CORN,2550000,2650000,484806000,247350000,97
1999,MONTANA,30,CORN,18000,65000,3069000,1980000,110
1999,NEBRASKA,31,CORN,8300000,8600000,2018975000,1153700000,139
1999,NEW HAMPSHIRE,33,CORN,,15000,,,
1999,NEW JERSEY,34,CORN,60000,110000,4884000,2220000,37
1999,NEW MEXICO,35,CORN,83000,150000,36005000,14940000,180
1999,NEW YORK,36,CORN,590000,1150000,133482000,59590000,101
1999,NORTH CAROLINA,37,CORN,640000,750000,116224000,51200000,80
1999,NORTH DAKOTA,38,CORN,655000,800000,121850000,76635000,117
1999,OHIO,39,CORN,3200000,3450000,762048000,403200000,126
1999,OKLAHOMA,40,CORN,280000,430000,79170000,40600000,145
1999,OREGON,41,CORN,30000,45000,12338000,5250000,175
1999,PENNSYLVANIA,42,CORN,880000,1500000,148456000,61600000,70
1999,RHODE ISLAND,44,CORN,,3000,,,
1999,SOUTH CAROLINA,45,CORN,275000,300000,44083000,19250000,70
1999,SOUTH DAKOTA,46,CORN,3250000,3600000,565565000,367250000,113
1999,TENNESSEE,47,CORN,570000,630000,111629000,58140000,102
1999,TEXAS,48,CORN,1770000,1950000,472643000,228330000,129
1999,UTAH,49,CORN,20000,61000,6750000,2860000,143
1999,VERMONT,50,CORN,,106000,,,
1999,VIRGINIA,51,CORN,280000,500000,46956000,21840000,78
1999,WASHINGTON,53,CORN,100000,155000,41940000,18000000,180
1999,WEST VIRGINIA,54,CORN,20000,60000,3133000,1300000,65
1999,WISCONSIN,55,CORN,2850000,3600000,721364000,407550000,143
1999,WYOMING,56,CORN,52000,85000,11904000,6136000,118
1999,ALABAMA,1,SOYBEANS,200000,240000,15360000,3200000,16
1999,ARKANSAS,5,SOYBEANS,3300000,3400000,442596000,92400000,28
1999,DELAWARE,10,SOYBEANS,201000,205000,25453000,5427000,27
1999,FLORIDA,12,SOYBEANS,19000,20000,2827000,608000,32
1999,GEORGIA,13,SOYBEANS,190000,220000,17292000,3610000,19
1999,ILLINOIS,17,SOYBEANS,10550000,10600000,2104725000,443100000,42
1999,INDIANA,18,SOYBEANS,5550000,5600000,1019480000,216450000,39
1999,IOWA,19,SOYBEANS,10750000,10800000,2167039000,478375000,44.5
1999,KANSAS,20,SOYBEANS,2800000,2850000,367836000,81200000,29
1999,KENTUCKY,21,SOYBEANS,1160000,1200000,117659000,24360000,21
1999,LOUISIANA,22,SOYBEANS,990000,1020000,135521000,26730000,27
1999,MARYLAND,24,SOYBEANS,480000,490000,71578000,15360000,32
1999,MICHIGAN,26,SOYBEANS,1940000,1950000,357736000,77600000,40
1999,MINNESOTA,27,SOYBEANS,6900000,7000000,1280916000,289800000,42
1999,MISSISSIPPI,28,SOYBEANS,1900000,1950000,217446000,44650000,23.5
1999,MISSOURI,29,SOYBEANS,5350000,5400000,687074000,147125000,27.5
1999,NEBRASKA,31,SOYBEANS,4250000,4300000,807394000,180625000,42.5
1999,NEW JERSEY,34,SOYBEANS,98000,105000,10819000,2352000,24
1999,NEW YORK,36,SOYBEANS,128000,130000,19891000,4736000,37
1999,NORTH CAROLINA,37,SOYBEANS,1300000,1400000,137839000,29900000,23
1999,NORTH DAKOTA,38,SOYBEANS,1340000,1350000,196511000,46900000,35
1999,OHIO,39,SOYBEANS,4500000,4600000,764640000,162000000,36
1999,OKLAHOMA,40,SOYBEANS,360000,480000,29754000,6840000,19
1999,PENNSYLVANIA,42,SOYBEANS,350000,370000,46690000,10150000,29
1999,SOUTH CAROLINA,45,SOYBEANS,450000,480000,42300000,9000000,20
1999,SOUTH DAKOTA,46,SOYBEANS,4070000,4100000,634432000,146520000,36
1999,TENNESSEE,47,SOYBEANS,1200000,1250000,106932000,22800000,19
1999,TEXAS,48,SOYBEANS,380000,400000,43092000,10260000,27
1999,VIRGINIA,51,SOYBEANS,440000,470000,53460000,11880000,27
1999,WISCONSIN,55,SOYBEANS,1300000,1350000,281060000,59800000,46
1999,ALABAMA,1,WHEAT,"90,000","140,000","10,368,000","4,320,000",48
1999,ARIZONA,4,WHEAT,"85,000","86,000","32,250,000","8,325,000",97.9
1999,ARKANSAS,5,WHEAT,"920,000","970,000","115,405,000","51,520,000",56
1999,CALIFORNIA,6,WHEAT,"455,000","590,000","112,388,000","37,785,000",83
1999,COLORADO,8,WHEAT,"2,450,000","2,653,000","238,336,000","107,200,000",43.8
1999,DELAWARE,10,WHEAT,"70,000","75,000","8,778,000","3,990,000",57
1999,FLORIDA,12,WHEAT,"13,000","16,000","1,274,000","520,000",40
1999,GEORGIA,13,WHEAT,"225,000","300,000","22,349,000","9,675,000",43
1999,IDAHO,16,WHEAT,"1,350,000","1,420,000","269,152,000","104,520,000",77.4
1999,ILLINOIS,17,WHEAT,"1,010,000","1,050,000","127,866,000","60,600,000",60
1999,INDIANA,18,WHEAT,"510,000","550,000","71,696,000","33,660,000",66
1999,IOWA,19,WHEAT,"31,000","40,000","3,173,000","1,333,000",43
1999,KANSAS,20,WHEAT,"9,200,000","10,000,000","972,900,000","432,400,000",47
1999,KENTUCKY,21,WHEAT,"410,000","650,000","53,874,000","24,600,000",60
1999,LOUISIANA,22,WHEAT,"105,000","110,000","11,351,000","4,935,000",47
1999,MARYLAND,24,WHEAT,"200,000","215,000","27,000,000","12,000,000",60
1999,MICHIGAN,26,WHEAT,"550,000","560,000","80,454,000","37,950,000",69
1999,MINNESOTA,27,WHEAT,"1,990,000","2,045,000","227,331,000","79,210,000",39.8
1999,MISSISSIPPI,28,WHEAT,"165,000","180,000","19,635,000","8,250,000",50
1999,MISSOURI,29,WHEAT,"920,000","980,000","92,736,000","44,160,000",48
1999,MONTANA,30,WHEAT,"5,320,000","5,560,000","451,779,000","154,310,000",29
1999,NEBRASKA,31,WHEAT,"1,700,000","1,900,000","179,520,000","81,600,000",48
1999,NEVADA,32,WHEAT,"15,000","17,000","3,592,000","1,375,000",91.7
1999,NEW JERSEY,34,WHEAT,"33,000","42,000","4,066,000","1,848,000",56
1999,NEW MEXICO,35,WHEAT,"280,000","445,000","25,536,000","10,640,000",38
1999,NEW YORK,36,WHEAT,"125,000","130,000","16,656,000","8,125,000",65
1999,NORTH CAROLINA,37,WHEAT,"580,000","650,000","66,219,000","28,420,000",49
1999,NORTH DAKOTA,38,WHEAT,"8,657,000","9,410,000","670,237,000","242,280,000",28
1999,OHIO,39,WHEAT,"1,030,000","1,050,000","144,921,000","72,100,000",70
1999,OKLAHOMA,40,WHEAT,"4,300,000","6,400,000","337,120,000","150,500,000",35
1999,OREGON,41,WHEAT,"783,000","870,000","97,456,000","34,659,000",44.3
1999,PENNSYLVANIA,42,WHEAT,"190,000","195,000","25,547,000","10,260,000",54
1999,SOUTH CAROLINA,45,WHEAT,"220,000","225,000","21,758,000","9,460,000",43
1999,SOUTH DAKOTA,46,WHEAT,"3,024,000","3,105,000","296,905,000","120,582,000",39.9
1999,TENNESSEE,47,WHEAT,"340,000","500,000","43,792,000","19,040,000",56
1999,TEXAS,48,WHEAT,"3,400,000","6,200,000","279,072,000","122,400,000",36
1999,UTAH,49,WHEAT,"170,000","176,000","23,944,000","8,940,000",52.6
1999,VIRGINIA,51,WHEAT,"240,000","280,000","27,360,000","13,680,000",57
1999,WASHINGTON,53,WHEAT,"2,290,000","2,525,000","345,299,000","124,140,000",54.2
1999,WEST VIRGINIA,54,WHEAT,"7,000","11,000","890,000","399,000",57
1999,WISCONSIN,55,WHEAT,"127,000","133,000","13,076,000","7,480,000",58.9
1999,WYOMING,56,WHEAT,"193,000","210,000","13,614,000","6,369,000",33
1998,ALABAMA,1,CORN,200000,300000,29106000,12600000,63
1998,ARIZONA,4,CORN,30000,50000,14438000,5250000,175
1998,ARKANSAS,5,CORN,215000,235000,39775000,21500000,100
1998,CALIFORNIA,6,CORN,245000,600000,104272000,39200000,160
1998,COLORADO,8,CORN,1070000,1180000,304094000,155150000,145
